# Energy	Counts
2.3772e+03	8.3806e+02
2.3777e+03	8.3529e+02
2.3782e+03	8.3252e+02
2.3787e+03	8.2975e+02
2.3792e+03	8.2698e+02
2.3797e+03	8.2422e+02
2.3802e+03	8.2145e+02
2.3807e+03	8.1868e+02
2.3812e+03	8.1591e+02
2.3817e+03	8.1314e+02
2.3822e+03	8.1037e+02
2.3827e+03	8.0760e+02
2.3832e+03	8.0484e+02
2.3837e+03	8.0207e+02
2.3842e+03	7.9930e+02
2.3847e+03	7.9653e+02
2.3852e+03	7.9376e+02
2.3857e+03	7.9099e+02
2.3862e+03	7.8823e+02
2.3867e+03	7.8546e+02
2.3872e+03	7.8269e+02
2.3877e+03	7.7992e+02
2.3882e+03	7.7718e+02
2.3887e+03	7.7455e+02
2.3892e+03	7.7193e+02
2.3897e+03	7.6931e+02
2.3902e+03	7.6668e+02
2.3907e+03	7.6406e+02
2.3912e+03	7.6144e+02
2.3917e+03	7.5882e+02
2.3922e+03	7.5619e+02
2.3927e+03	7.5357e+02
2.3932e+03	7.5095e+02
2.3937e+03	7.4833e+02
2.3942e+03	7.4570e+02
2.3947e+03	7.4308e+02
2.3952e+03	7.4046e+02
2.3957e+03	7.3783e+02
2.3962e+03	7.3521e+02
2.3967e+03	7.3259e+02
2.3972e+03	7.2997e+02
2.3977e+03	7.2734e+02
2.3982e+03	7.2472e+02
2.3987e+03	7.2210e+02
2.3992e+03	7.1948e+02
2.3997e+03	7.1685e+02
2.4002e+03	7.1423e+02
2.4007e+03	7.1161e+02
2.4012e+03	7.0898e+02
2.4017e+03	7.0636e+02
2.4022e+03	7.0374e+02
2.4027e+03	7.0112e+02
2.4032e+03	6.9849e+02
2.4037e+03	6.9587e+02
2.4042e+03	6.9325e+02
2.4047e+03	6.9062e+02
2.4052e+03	6.8800e+02
2.4057e+03	6.8538e+02
2.4062e+03	6.8276e+02
2.4067e+03	6.8013e+02
2.4072e+03	6.7751e+02
2.4077e+03	6.7489e+02
2.4082e+03	6.7227e+02
2.4087e+03	6.6964e+02
2.4092e+03	6.6702e+02
2.4097e+03	6.6440e+02
2.4102e+03	6.6177e+02
2.4107e+03	6.5915e+02
2.4112e+03	6.5653e+02
2.4117e+03	6.5391e+02
2.4122e+03	6.5128e+02
2.4127e+03	6.4866e+02
2.4132e+03	6.4604e+02
2.4137e+03	6.4342e+02
2.4142e+03	6.4079e+02
2.4147e+03	6.3817e+02
2.4152e+03	6.3555e+02
2.4157e+03	6.3292e+02
2.4162e+03	6.3030e+02
2.4167e+03	6.2768e+02
2.4172e+03	6.2506e+02
2.4177e+03	6.2243e+02
2.4182e+03	6.1981e+02
2.4187e+03	6.1719e+02
2.4192e+03	6.1457e+02
2.4197e+03	6.1194e+02
2.4202e+03	6.0932e+02
2.4207e+03	6.0670e+02
2.4212e+03	6.0407e+02
2.4217e+03	6.0145e+02
2.4222e+03	5.9883e+02
2.4227e+03	5.9621e+02
2.4232e+03	5.9358e+02
2.4237e+03	5.9096e+02
2.4242e+03	5.8834e+02
2.4247e+03	5.8571e+02
2.4252e+03	5.8309e+02
2.4257e+03	5.8047e+02
2.4262e+03	5.7785e+02
2.4267e+03	5.7522e+02
2.4272e+03	5.7260e+02
2.4277e+03	5.7023e+02
2.4282e+03	5.6876e+02
2.4287e+03	5.6729e+02
2.4292e+03	5.6582e+02
2.4297e+03	5.6435e+02
2.4302e+03	5.6288e+02
2.4307e+03	5.6141e+02
2.4312e+03	5.5994e+02
2.4317e+03	5.5847e+02
2.4322e+03	5.5700e+02
2.4327e+03	5.5553e+02
2.4332e+03	5.5406e+02
2.4337e+03	5.5259e+02
2.4342e+03	5.5112e+02
2.4347e+03	5.4965e+02
2.4352e+03	5.4818e+02
2.4357e+03	5.4671e+02
2.4362e+03	5.4524e+02
2.4367e+03	5.4377e+02
2.4372e+03	5.4230e+02
2.4377e+03	5.4083e+02
2.4382e+03	5.3936e+02
2.4387e+03	5.3789e+02
2.4392e+03	5.3642e+02
2.4397e+03	5.3495e+02
2.4402e+03	5.3348e+02
2.4407e+03	5.3201e+02
2.4412e+03	5.3054e+02
2.4417e+03	5.2907e+02
2.4422e+03	5.2759e+02
2.4427e+03	5.2612e+02
2.4432e+03	5.2465e+02
2.4437e+03	5.2318e+02
2.4442e+03	5.2171e+02
2.4447e+03	5.2024e+02
2.4452e+03	5.1877e+02
2.4457e+03	5.1730e+02
2.4462e+03	5.1583e+02
2.4467e+03	5.1436e+02
2.4472e+03	5.1289e+02
2.4477e+03	5.1142e+02
2.4482e+03	5.0995e+02
2.4487e+03	5.0848e+02
2.4492e+03	5.0701e+02
2.4497e+03	5.0554e+02
2.4502e+03	5.0407e+02
2.4507e+03	5.0260e+02
2.4512e+03	5.0113e+02
2.4517e+03	4.9966e+02
2.4522e+03	4.9819e+02
2.4527e+03	4.9672e+02
2.4532e+03	4.9525e+02
2.4537e+03	4.9378e+02
2.4542e+03	4.9231e+02
2.4547e+03	4.9084e+02
2.4552e+03	4.8937e+02
2.4557e+03	4.8790e+02
2.4562e+03	4.8643e+02
2.4567e+03	4.8495e+02
2.4572e+03	4.8348e+02
2.4577e+03	4.8201e+02
2.4582e+03	4.8054e+02
2.4587e+03	4.7907e+02
2.4592e+03	4.7760e+02
2.4597e+03	4.7613e+02
2.4602e+03	4.7466e+02
2.4607e+03	4.7314e+02
2.4612e+03	4.7154e+02
2.4617e+03	4.6994e+02
2.4622e+03	4.6834e+02
2.4627e+03	4.6674e+02
2.4632e+03	4.6515e+02
2.4637e+03	4.6355e+02
2.4642e+03	4.6195e+02
2.4647e+03	4.6035e+02
2.4652e+03	4.5875e+02
2.4657e+03	4.5715e+02
2.4662e+03	4.5556e+02
2.4667e+03	4.5396e+02
2.4672e+03	4.5236e+02
2.4677e+03	4.5076e+02
2.4682e+03	4.4916e+02
2.4687e+03	4.4756e+02
2.4692e+03	4.4597e+02
2.4697e+03	4.4437e+02
2.4702e+03	4.4277e+02
2.4707e+03	4.4117e+02
2.4712e+03	4.3957e+02
2.4717e+03	4.3798e+02
2.4722e+03	4.3638e+02
2.4727e+03	4.3478e+02
2.4732e+03	4.3318e+02
2.4737e+03	4.3158e+02
2.4742e+03	4.2998e+02
2.4747e+03	4.2839e+02
2.4752e+03	4.2679e+02
2.4757e+03	4.2519e+02
2.4762e+03	4.2359e+02
2.4767e+03	4.2199e+02
2.4772e+03	4.2040e+02
2.4777e+03	4.1880e+02
2.4782e+03	4.1720e+02
2.4787e+03	4.1560e+02
2.4792e+03	4.1400e+02
2.4797e+03	4.1240e+02
2.4802e+03	4.1081e+02
2.4807e+03	4.0921e+02
2.4812e+03	4.0761e+02
2.4817e+03	4.0601e+02
2.4822e+03	4.0441e+02
2.4827e+03	4.0282e+02
2.4832e+03	4.0122e+02
2.4837e+03	3.9962e+02
2.4842e+03	3.9802e+02
2.4847e+03	3.9642e+02
2.4852e+03	3.9482e+02
2.4857e+03	3.9323e+02
2.4862e+03	3.9163e+02
2.4867e+03	3.9003e+02
2.4872e+03	3.8843e+02
2.4877e+03	3.8683e+02
2.4882e+03	3.8524e+02
2.4887e+03	3.8364e+02
2.4892e+03	3.8204e+02
2.4897e+03	3.8044e+02
2.4902e+03	3.7884e+02
2.4907e+03	3.7724e+02
2.4912e+03	3.7565e+02
2.4917e+03	3.7405e+02
2.4922e+03	3.7245e+02
2.4927e+03	3.7085e+02
2.4932e+03	3.6925e+02
2.4937e+03	3.6765e+02
2.4942e+03	3.6606e+02
2.4947e+03	3.6446e+02
2.4952e+03	3.6286e+02
2.4957e+03	3.6126e+02
2.4962e+03	3.5966e+02
2.4967e+03	3.5807e+02
2.4972e+03	3.5647e+02
2.4977e+03	3.5487e+02
2.4982e+03	3.5327e+02
2.4987e+03	3.5167e+02
2.4992e+03	3.5007e+02
2.4997e+03	3.4848e+02
2.5003e+03	3.4707e+02
2.5008e+03	3.4584e+02
2.5013e+03	3.4462e+02
2.5018e+03	3.4340e+02
2.5023e+03	3.4218e+02
2.5028e+03	3.4095e+02
2.5033e+03	3.3973e+02
2.5038e+03	3.3851e+02
2.5043e+03	3.3729e+02
2.5048e+03	3.3607e+02
2.5053e+03	3.3484e+02
2.5058e+03	3.3362e+02
2.5063e+03	3.3240e+02
2.5068e+03	3.3118e+02
2.5073e+03	3.2995e+02
2.5078e+03	3.2873e+02
2.5083e+03	3.2751e+02
2.5088e+03	3.2629e+02
2.5093e+03	3.2506e+02
2.5098e+03	3.2384e+02
2.5103e+03	3.2262e+02
2.5108e+03	3.2140e+02
2.5113e+03	3.2018e+02
2.5118e+03	3.1895e+02
2.5123e+03	3.1773e+02
2.5128e+03	3.1651e+02
2.5133e+03	3.1529e+02
2.5138e+03	3.1406e+02
2.5143e+03	3.1284e+02
2.5148e+03	3.1162e+02
2.5153e+03	3.1040e+02
2.5158e+03	3.0917e+02
2.5163e+03	3.0795e+02
2.5168e+03	3.0673e+02
2.5173e+03	3.0551e+02
2.5178e+03	3.0429e+02
2.5183e+03	3.0306e+02
2.5188e+03	3.0184e+02
2.5193e+03	3.0062e+02
2.5198e+03	2.9940e+02
2.5203e+03	2.9817e+02
2.5208e+03	2.9695e+02
2.5213e+03	2.9573e+02
2.5218e+03	2.9451e+02
2.5223e+03	2.9328e+02
2.5228e+03	2.9206e+02
2.5233e+03	2.9084e+02
2.5238e+03	2.8962e+02
2.5243e+03	2.8840e+02
2.5248e+03	2.8717e+02
2.5253e+03	2.8595e+02
2.5258e+03	2.8473e+02
2.5263e+03	2.8351e+02
2.5268e+03	2.8228e+02
2.5273e+03	2.8106e+02
2.5278e+03	2.7984e+02
2.5283e+03	2.7862e+02
2.5288e+03	2.7739e+02
2.5293e+03	2.7617e+02
2.5298e+03	2.7495e+02
2.5303e+03	2.7373e+02
2.5308e+03	2.7251e+02
2.5313e+03	2.7128e+02
2.5318e+03	2.7006e+02
2.5323e+03	2.6884e+02
2.5328e+03	2.6762e+02
2.5333e+03	2.6639e+02
2.5338e+03	2.6517e+02
2.5343e+03	2.6395e+02
2.5348e+03	2.6273e+02
2.5353e+03	2.6150e+02
2.5358e+03	2.6028e+02
2.5363e+03	2.5906e+02
2.5368e+03	2.5784e+02
2.5373e+03	2.5662e+02
2.5378e+03	2.5539e+02
2.5383e+03	2.5417e+02
2.5388e+03	2.5295e+02
2.5393e+03	2.5173e+02
2.5398e+03	2.5054e+02
2.5403e+03	2.4938e+02
2.5408e+03	2.4822e+02
2.5413e+03	2.4706e+02
2.5418e+03	2.4590e+02
2.5423e+03	2.4474e+02
2.5428e+03	2.4358e+02
2.5433e+03	2.4242e+02
2.5438e+03	2.4126e+02
2.5443e+03	2.4010e+02
2.5448e+03	2.3894e+02
2.5453e+03	2.3778e+02
2.5458e+03	2.3662e+02
2.5463e+03	2.3546e+02
2.5468e+03	2.3430e+02
2.5473e+03	2.3314e+02
2.5478e+03	2.3198e+02
2.5483e+03	2.3082e+02
2.5488e+03	2.2966e+02
2.5493e+03	2.2850e+02
2.5498e+03	2.2734e+02
2.5503e+03	2.2618e+02
2.5508e+03	2.2502e+02
2.5513e+03	2.2386e+02
2.5518e+03	2.2270e+02
2.5523e+03	2.2154e+02
2.5528e+03	2.2038e+02
2.5533e+03	2.1922e+02
2.5538e+03	2.1806e+02
2.5543e+03	2.1690e+02
2.5548e+03	2.1574e+02
2.5553e+03	2.1458e+02
2.5558e+03	2.1342e+02
2.5563e+03	2.1226e+02
2.5568e+03	2.1110e+02
2.5573e+03	2.0994e+02
2.5578e+03	2.0878e+02
2.5583e+03	2.0762e+02
2.5588e+03	2.0646e+02
2.5593e+03	2.0533e+02
2.5598e+03	2.0452e+02
2.5603e+03	2.0371e+02
2.5608e+03	2.0290e+02
2.5613e+03	2.0209e+02
2.5618e+03	2.0129e+02
2.5623e+03	2.0048e+02
2.5628e+03	1.9967e+02
2.5633e+03	1.9886e+02
2.5638e+03	1.9805e+02
2.5643e+03	1.9724e+02
2.5648e+03	1.9643e+02
2.5653e+03	1.9562e+02
2.5658e+03	1.9482e+02
2.5663e+03	1.9401e+02
2.5668e+03	1.9320e+02
2.5673e+03	1.9239e+02
2.5678e+03	1.9158e+02
2.5683e+03	1.9077e+02
2.5688e+03	1.8996e+02
2.5693e+03	1.8915e+02
2.5698e+03	1.8835e+02
2.5703e+03	1.8754e+02
2.5708e+03	1.8673e+02
2.5713e+03	1.8592e+02
2.5718e+03	1.8511e+02
2.5723e+03	1.8430e+02
2.5728e+03	1.8349e+02
2.5733e+03	1.8268e+02
2.5738e+03	1.8188e+02
2.5743e+03	1.8107e+02
2.5748e+03	1.8026e+02
2.5753e+03	1.7945e+02
2.5758e+03	1.7864e+02
2.5763e+03	1.7783e+02
2.5768e+03	1.7702e+02
2.5773e+03	1.7621e+02
2.5778e+03	1.7541e+02
2.5783e+03	1.7460e+02
2.5788e+03	1.7379e+02
2.5793e+03	1.7298e+02
2.5798e+03	1.7217e+02
2.5803e+03	1.7136e+02
2.5808e+03	1.7055e+02
2.5813e+03	1.6974e+02
2.5818e+03	1.6894e+02
2.5823e+03	1.6813e+02
2.5828e+03	1.6732e+02
2.5833e+03	1.6651e+02
2.5838e+03	1.6570e+02
2.5843e+03	1.6489e+02
2.5848e+03	1.6408e+02
2.5853e+03	1.6327e+02
2.5858e+03	1.6221e+02
2.5863e+03	1.6085e+02
2.5868e+03	1.5950e+02
2.5873e+03	1.5814e+02
2.5878e+03	1.5678e+02
2.5883e+03	1.5542e+02
2.5888e+03	1.5406e+02
2.5893e+03	1.5271e+02
2.5898e+03	1.5135e+02
2.5903e+03	1.4999e+02
2.5908e+03	1.4863e+02
2.5913e+03	1.4728e+02
2.5918e+03	1.4592e+02
2.5923e+03	1.4456e+02
2.5928e+03	1.4320e+02
2.5933e+03	1.4185e+02
2.5938e+03	1.4049e+02
2.5943e+03	1.3913e+02
2.5948e+03	1.3777e+02
2.5953e+03	1.3641e+02
2.5958e+03	1.3506e+02
2.5963e+03	1.3370e+02
2.5968e+03	1.3234e+02
2.5973e+03	1.3098e+02
2.5978e+03	1.2963e+02
2.5983e+03	1.2827e+02
2.5988e+03	1.2702e+02
2.5993e+03	1.2635e+02
2.5998e+03	1.2568e+02
2.6003e+03	1.2501e+02
2.6008e+03	1.2435e+02
2.6013e+03	1.2368e+02
2.6018e+03	1.2301e+02
2.6023e+03	1.2234e+02
2.6028e+03	1.2168e+02
2.6033e+03	1.2101e+02
2.6038e+03	1.2034e+02
2.6043e+03	1.1967e+02
2.6048e+03	1.1901e+02
2.6053e+03	1.1834e+02
2.6058e+03	1.1767e+02
2.6063e+03	1.1701e+02
2.6068e+03	1.1634e+02
2.6073e+03	1.1567e+02
2.6078e+03	1.1500e+02
2.6083e+03	1.1434e+02
2.6088e+03	1.1367e+02
2.6093e+03	1.1300e+02
2.6098e+03	1.1233e+02
2.6103e+03	1.1167e+02
2.6108e+03	1.1100e+02
2.6113e+03	1.1033e+02
2.6118e+03	1.0966e+02
2.6123e+03	1.0900e+02
2.6128e+03	1.0833e+02
2.6133e+03	1.0766e+02
2.6138e+03	1.0700e+02
2.6143e+03	1.0633e+02
2.6148e+03	1.0566e+02
2.6153e+03	1.0499e+02
2.6158e+03	1.0433e+02
2.6163e+03	1.0366e+02
2.6168e+03	1.0299e+02
2.6173e+03	1.0232e+02
2.6178e+03	1.0166e+02
2.6183e+03	1.0099e+02
2.6188e+03	1.0011e+02
2.6193e+03	9.9136e+01
2.6198e+03	9.8160e+01
2.6203e+03	9.7184e+01
2.6208e+03	9.6208e+01
2.6213e+03	9.5232e+01
2.6218e+03	9.4257e+01
2.6223e+03	9.3281e+01
2.6228e+03	9.2305e+01
2.6233e+03	9.1329e+01
2.6238e+03	9.0353e+01
2.6243e+03	8.9377e+01
2.6248e+03	8.8401e+01
2.6253e+03	8.7425e+01
2.6258e+03	8.6449e+01
2.6263e+03	8.5474e+01
2.6268e+03	8.4498e+01
2.6273e+03	8.3522e+01
2.6278e+03	8.2546e+01
2.6283e+03	8.1570e+01
2.6288e+03	8.0594e+01
2.6293e+03	7.9618e+01
2.6298e+03	7.8642e+01
2.6303e+03	7.7666e+01
2.6308e+03	7.6691e+01
2.6313e+03	7.5715e+01
2.6318e+03	7.4907e+01
2.6323e+03	7.4386e+01
2.6328e+03	7.3866e+01
2.6333e+03	7.3346e+01
2.6338e+03	7.2826e+01
2.6343e+03	7.2306e+01
2.6348e+03	7.1785e+01
2.6353e+03	7.1265e+01
2.6358e+03	7.0745e+01
2.6363e+03	7.0225e+01
2.6368e+03	6.9704e+01
2.6373e+03	6.9184e+01
2.6378e+03	6.8664e+01
2.6383e+03	6.8144e+01
2.6388e+03	6.7623e+01
2.6393e+03	6.7103e+01
2.6398e+03	6.6583e+01
2.6403e+03	6.6063e+01
2.6408e+03	6.5543e+01
2.6413e+03	6.5022e+01
2.6418e+03	6.4502e+01
2.6423e+03	6.3982e+01
2.6428e+03	6.3462e+01
2.6433e+03	6.2941e+01
2.6438e+03	6.2421e+01
2.6443e+03	6.1901e+01
2.6448e+03	6.1327e+01
2.6453e+03	5.9829e+01
2.6458e+03	5.8331e+01
2.6463e+03	5.6833e+01
2.6468e+03	5.5335e+01
2.6473e+03	5.3838e+01
2.6478e+03	5.2340e+01
2.6483e+03	5.0842e+01
2.6488e+03	4.9344e+01
2.6493e+03	4.7846e+01
2.6498e+03	4.6348e+01
2.6503e+03	4.4850e+01
2.6508e+03	4.3353e+01
2.6513e+03	4.1855e+01
2.6518e+03	4.1188e+01
2.6523e+03	4.0615e+01
2.6528e+03	4.0042e+01
2.6533e+03	3.9468e+01
2.6538e+03	3.8895e+01
2.6543e+03	3.8322e+01
2.6548e+03	3.7749e+01
2.6553e+03	3.7175e+01
2.6558e+03	3.6602e+01
2.6563e+03	3.6029e+01
2.6568e+03	3.5456e+01
2.6573e+03	3.4883e+01
2.6578e+03	3.4309e+01
2.6583e+03	3.3736e+01
2.6588e+03	3.3163e+01
2.6593e+03	3.2590e+01
2.6598e+03	3.2017e+01
2.6603e+03	3.1443e+01
2.6608e+03	3.0870e+01
2.6613e+03	3.0297e+01
2.6618e+03	2.9724e+01
2.6623e+03	2.9151e+01
2.6628e+03	2.8577e+01
2.6633e+03	2.8004e+01
2.6638e+03	2.7431e+01
2.6643e+03	2.6858e+01
2.6648e+03	2.6336e+01
2.6653e+03	2.5851e+01
2.6658e+03	2.5366e+01
2.6663e+03	2.4881e+01
2.6668e+03	2.4397e+01
2.6673e+03	2.3912e+01
2.6678e+03	2.3427e+01
2.6683e+03	2.2942e+01
2.6688e+03	2.2457e+01
2.6693e+03	2.1972e+01
2.6698e+03	2.1487e+01
2.6703e+03	2.1002e+01
2.6708e+03	2.0517e+01
2.6713e+03	2.0032e+01
2.6718e+03	1.9547e+01
2.6723e+03	1.9063e+01
2.6728e+03	1.8578e+01
2.6733e+03	1.8093e+01
2.6738e+03	1.7608e+01
2.6743e+03	1.7123e+01
2.6748e+03	1.6638e+01
2.6753e+03	1.6153e+01
2.6758e+03	1.5668e+01
2.6763e+03	1.5183e+01
2.6768e+03	1.4698e+01
2.6773e+03	1.4213e+01
2.6778e+03	1.3729e+01
2.6783e+03	1.3244e+01
2.6788e+03	1.2759e+01
2.6793e+03	1.2274e+01
2.6798e+03	1.1789e+01
2.6803e+03	1.1304e+01
2.6808e+03	1.0819e+01
2.6813e+03	1.0334e+01
2.6818e+03	9.8492e+00
2.6823e+03	9.3643e+00
2.6828e+03	8.8794e+00
2.6833e+03	8.3945e+00
2.6838e+03	7.9096e+00
2.6843e+03	7.5150e+00
2.6848e+03	7.8100e+00
2.6853e+03	8.1050e+00
2.6858e+03	8.4000e+00
2.6863e+03	8.6950e+00
2.6868e+03	8.9901e+00
2.6873e+03	9.2851e+00
2.6878e+03	9.5801e+00
2.6883e+03	9.8751e+00
2.6888e+03	1.0170e+01
2.6893e+03	1.0465e+01
2.6898e+03	1.0760e+01
2.6903e+03	1.1055e+01
2.6908e+03	1.1350e+01
2.6913e+03	1.0595e+01
2.6918e+03	9.7958e+00
2.6923e+03	8.9963e+00
2.6928e+03	8.1968e+00
2.6933e+03	7.3973e+00
2.6938e+03	6.5978e+00
2.6943e+03	5.7983e+00
2.6948e+03	4.9988e+00
2.6953e+03	4.1993e+00
2.6958e+03	3.3997e+00
2.6963e+03	2.6002e+00
2.6968e+03	1.8007e+00
2.6973e+03	1.0012e+00
2.6978e+03	8.1022e-01
2.6983e+03	7.6883e-01
2.6988e+03	7.2745e-01
2.6993e+03	6.8607e-01
2.6998e+03	6.4468e-01
2.7003e+03	6.0330e-01
2.7008e+03	5.6192e-01
2.7013e+03	5.2054e-01
2.7018e+03	4.7915e-01
2.7023e+03	4.3777e-01
2.7028e+03	3.9639e-01
2.7033e+03	3.5500e-01
2.7038e+03	3.1362e-01
2.7043e+03	3.1149e-01
2.7048e+03	3.3087e-01
2.7053e+03	3.5025e-01
2.7058e+03	3.6963e-01
2.7063e+03	3.8901e-01
2.7068e+03	4.0839e-01
2.7073e+03	4.2777e-01
2.7078e+03	4.4715e-01
2.7083e+03	4.6653e-01
2.7088e+03	4.8591e-01
2.7093e+03	5.0529e-01
2.7098e+03	5.2467e-01
2.7103e+03	5.4405e-01
2.7108e+03	5.6343e-01
2.7113e+03	5.8280e-01
2.7118e+03	6.0218e-01
2.7123e+03	6.2156e-01
2.7128e+03	6.4094e-01
2.7133e+03	6.6032e-01
2.7138e+03	6.7970e-01
2.7143e+03	6.9908e-01
2.7148e+03	7.1846e-01
2.7153e+03	7.3784e-01
2.7158e+03	7.5722e-01
2.7163e+03	7.7660e-01
2.7168e+03	7.9598e-01
2.7173e+03	8.1536e-01
2.7178e+03	8.3474e-01
2.7183e+03	8.5412e-01
2.7188e+03	8.7350e-01
2.7193e+03	8.9288e-01
2.7198e+03	9.1226e-01
2.7203e+03	9.3164e-01
2.7208e+03	9.5102e-01
2.7213e+03	9.7039e-01
2.7218e+03	9.8977e-01
2.7223e+03	1.0092e+00
2.7228e+03	1.0285e+00
2.7233e+03	1.0479e+00
2.7238e+03	1.0918e+00
2.7243e+03	1.2499e+00
2.7248e+03	1.4080e+00
2.7253e+03	1.5661e+00
2.7258e+03	1.7242e+00
2.7263e+03	1.8823e+00
2.7268e+03	2.0404e+00
2.7273e+03	2.1985e+00
2.7278e+03	2.3566e+00
2.7283e+03	2.5147e+00
2.7288e+03	2.6728e+00
2.7293e+03	2.8309e+00
2.7298e+03	2.9890e+00
2.7303e+03	3.1478e+00
2.7308e+03	3.3391e+00
2.7313e+03	3.5305e+00
2.7318e+03	3.7218e+00
2.7323e+03	3.9132e+00
2.7328e+03	4.1046e+00
2.7333e+03	4.2959e+00
2.7338e+03	4.4873e+00
2.7343e+03	4.6786e+00
2.7348e+03	4.8700e+00
2.7353e+03	5.0614e+00
2.7358e+03	5.2527e+00
2.7363e+03	5.4441e+00
2.7368e+03	5.6354e+00
2.7373e+03	5.8234e+00
2.7378e+03	6.0109e+00
2.7383e+03	6.1984e+00
2.7388e+03	6.3858e+00
2.7393e+03	6.5733e+00
2.7398e+03	6.7607e+00
2.7403e+03	6.9482e+00
2.7408e+03	7.1357e+00
2.7413e+03	7.3231e+00
2.7418e+03	7.5106e+00
2.7423e+03	7.6981e+00
2.7428e+03	7.8855e+00
2.7433e+03	8.0730e+00
2.7438e+03	8.2604e+00
2.7443e+03	8.4479e+00
2.7448e+03	8.6354e+00
2.7453e+03	8.8228e+00
2.7458e+03	9.0103e+00
2.7463e+03	9.1977e+00
2.7468e+03	9.3852e+00
2.7473e+03	9.5727e+00
2.7478e+03	9.7601e+00
2.7483e+03	9.9476e+00
2.7488e+03	1.0135e+01
2.7493e+03	1.0323e+01
2.7498e+03	1.0510e+01
2.7503e+03	1.0697e+01
2.7508e+03	1.0885e+01
2.7513e+03	1.1072e+01
2.7518e+03	1.1260e+01
2.7523e+03	1.1447e+01
2.7528e+03	1.1635e+01
2.7533e+03	1.1822e+01
2.7538e+03	1.2010e+01
2.7543e+03	1.2197e+01
2.7548e+03	1.2385e+01
2.7553e+03	1.2572e+01
2.7558e+03	1.2760e+01
2.7563e+03	1.2947e+01
2.7568e+03	1.3161e+01
2.7573e+03	1.3417e+01
2.7578e+03	1.3673e+01
2.7583e+03	1.3929e+01
2.7588e+03	1.4185e+01
2.7593e+03	1.4440e+01
2.7598e+03	1.4696e+01
2.7603e+03	1.4952e+01
2.7608e+03	1.5208e+01
2.7613e+03	1.5464e+01
2.7618e+03	1.5720e+01
2.7623e+03	1.5975e+01
2.7628e+03	1.6231e+01
2.7633e+03	1.6487e+01
2.7638e+03	1.6743e+01
2.7643e+03	1.6999e+01
2.7648e+03	1.7255e+01
2.7653e+03	1.7510e+01
2.7658e+03	1.7766e+01
2.7663e+03	1.8022e+01
2.7668e+03	1.8278e+01
2.7673e+03	1.8534e+01
2.7678e+03	1.8790e+01
2.7683e+03	1.9045e+01
2.7688e+03	1.9301e+01
2.7693e+03	1.9557e+01
2.7698e+03	1.9813e+01
2.7703e+03	2.0069e+01
2.7708e+03	2.0325e+01
2.7713e+03	2.0580e+01
2.7718e+03	2.0836e+01
2.7723e+03	2.1092e+01
2.7728e+03	2.1348e+01
2.7733e+03	2.1604e+01
2.7738e+03	2.1860e+01
2.7743e+03	2.2115e+01
2.7748e+03	2.2371e+01
2.7753e+03	2.2627e+01
2.7758e+03	2.2883e+01
2.7763e+03	2.3139e+01
2.7768e+03	2.3290e+01
2.7773e+03	2.3433e+01
2.7778e+03	2.3576e+01
2.7783e+03	2.3719e+01
2.7788e+03	2.3862e+01
2.7793e+03	2.4004e+01
2.7798e+03	2.4147e+01
2.7803e+03	2.4290e+01
2.7808e+03	2.4433e+01
2.7813e+03	2.4576e+01
2.7818e+03	2.4718e+01
2.7823e+03	2.4861e+01
2.7828e+03	2.5004e+01
2.7833e+03	2.5147e+01
2.7838e+03	2.5290e+01
2.7843e+03	2.5433e+01
2.7848e+03	2.5575e+01
2.7853e+03	2.5718e+01
2.7858e+03	2.5861e+01
2.7863e+03	2.6004e+01
2.7868e+03	2.6147e+01
2.7873e+03	2.6290e+01
2.7878e+03	2.6432e+01
2.7883e+03	2.6575e+01
2.7888e+03	2.6718e+01
2.7893e+03	2.6861e+01
2.7898e+03	2.7004e+01
2.7903e+03	2.7147e+01
2.7908e+03	2.7289e+01
2.7913e+03	2.7432e+01
2.7918e+03	2.7575e+01
2.7923e+03	2.7718e+01
2.7928e+03	2.7861e+01
2.7933e+03	2.8004e+01
2.7938e+03	2.8146e+01
2.7943e+03	2.8289e+01
2.7948e+03	2.8432e+01
2.7953e+03	2.8575e+01
2.7958e+03	2.8718e+01
2.7963e+03	2.8861e+01
2.7968e+03	2.9003e+01
2.7973e+03	2.9146e+01
2.7978e+03	2.9289e+01
2.7983e+03	2.9432e+01
2.7988e+03	2.9575e+01
2.7993e+03	2.9718e+01
2.7998e+03	2.9860e+01
2.8003e+03	3.0003e+01
2.8008e+03	3.0146e+01
2.8013e+03	3.0289e+01
2.8018e+03	3.0432e+01
2.8023e+03	3.0575e+01
2.8028e+03	3.0717e+01
2.8033e+03	3.0860e+01
2.8038e+03	3.1003e+01
2.8043e+03	3.1146e+01
2.8048e+03	3.1289e+01
2.8053e+03	3.1432e+01
2.8058e+03	3.1574e+01
2.8063e+03	3.1717e+01
2.8068e+03	3.1860e+01
2.8073e+03	3.2003e+01
2.8078e+03	3.2146e+01
2.8083e+03	3.2288e+01
2.8088e+03	3.2431e+01
2.8093e+03	3.2563e+01
2.8098e+03	3.2624e+01
2.8103e+03	3.2686e+01
2.8108e+03	3.2748e+01
2.8113e+03	3.2809e+01
2.8118e+03	3.2871e+01
2.8123e+03	3.2933e+01
2.8128e+03	3.2994e+01
2.8133e+03	3.3056e+01
2.8138e+03	3.3118e+01
