682.5	917
683.5	962
684.5	971
685.5	915
686.5	898
687.5	892
688.5	1009
689.5	882
690.5	938
691.5	955
692.5	947
693.5	934
694.5	936
695.5	889
696.5	972
697.5	846
698.5	855
699.5	898
700.5	909
701.5	867
702.5	891
703.5	881
704.5	899
705.5	897
706.5	825
707.5	890
708.5	851
709.5	879
710.5	846
711.5	903
712.5	923
713.5	857
714.5	851
715.5	905
716.5	850
717.5	817
718.5	890
719.5	813
720.5	860
721.5	806
722.5	847
723.5	830
724.5	831
725.5	855
726.5	798
727.5	830
728.5	808
729.5	788
730.5	809
731.5	872
732.5	811
733.5	749
734.5	796
735.5	818
736.5	762
737.5	773
738.5	836
739.5	769
740.5	787
741.5	825
742.5	778
743.5	723
744.5	823
745.5	819
746.5	752
747.5	831
748.5	815
749.5	861
750.5	796
751.5	770
752.5	819
753.5	761
754.5	786
755.5	792
756.5	744
757.5	773
758.5	733
759.5	757
760.5	707
761.5	762
762.5	758
763.5	673
764.5	682
765.5	738
766.5	744
767.5	705
768.5	699
769.5	740
770.5	689
771.5	722
772.5	705
773.5	698
774.5	733
775.5	684
776.5	747
777.5	691
778.5	662
779.5	666
780.5	700
781.5	655
782.5	666
783.5	737
784.5	707
785.5	674
786.5	663
787.5	671
788.5	692
789.5	641
790.5	706
791.5	686
792.5	625
793.5	695
794.5	632
795.5	682
796.5	636
797.5	678
798.5	680
799.5	675
800.5	681
801.5	643
802.5	660
803.5	632
804.5	656
805.5	637
806.5	672
807.5	632
808.5	643
809.5	662
810.5	629
811.5	616
812.5	653
813.5	609
814.5	602
815.5	609
816.5	588
817.5	586
818.5	619
819.5	570
820.5	580
821.5	636
822.5	576
823.5	607
824.5	584
825.5	596
826.5	586
827.5	606
828.5	582
829.5	631
830.5	581
831.5	608
832.5	550
833.5	618
834.5	575
835.5	593
836.5	562
837.5	598
838.5	583
839.5	566
840.5	566
841.5	557
842.5	565
843.5	533
844.5	578
845.5	636
846.5	571
847.5	578
848.5	569
849.5	545
850.5	570
851.5	571
852.5	556
853.5	563
854.5	540
855.5	546
856.5	563
857.5	541
858.5	508
859.5	551
860.5	543
861.5	551
862.5	550
863.5	487
864.5	536
865.5	492
866.5	521
867.5	516
868.5	487
869.5	520
870.5	515
871.5	516
872.5	523
873.5	515
874.5	532
875.5	520
876.5	506
877.5	481
878.5	493
879.5	496
880.5	521
881.5	518
882.5	508
883.5	492
884.5	499
885.5	501
886.5	499
887.5	490
888.5	476
889.5	506
890.5	459
891.5	468
892.5	467
893.5	501
894.5	521
895.5	530
896.5	522
897.5	489
898.5	549
899.5	577
900.5	614
901.5	608
902.5	570
903.5	576
904.5	577
905.5	605
906.5	633
907.5	542
908.5	603
909.5	531
910.5	531
911.5	498
912.5	520
913.5	488
914.5	502
915.5	477
916.5	480
917.5	485
918.5	445
919.5	439
920.5	415
921.5	434
922.5	446
923.5	416
924.5	469
925.5	420
926.5	454
927.5	432
928.5	410
929.5	443
930.5	415
931.5	435
932.5	413
933.5	377
934.5	428
935.5	414
936.5	441
937.5	392
938.5	420
939.5	446
940.5	421
941.5	371
942.5	427
943.5	418
944.5	440
945.5	394
946.5	424
947.5	428
948.5	411
949.5	406
950.5	399
951.5	378
952.5	386
953.5	396
954.5	412
955.5	386
956.5	374
957.5	423
958.5	394
959.5	436
960.5	398
961.5	368
962.5	383
963.5	407
964.5	355
965.5	390
966.5	372
967.5	377
968.5	363
969.5	371
970.5	360
971.5	374
972.5	363
973.5	382
974.5	402
975.5	407
976.5	414
977.5	417
978.5	480
979.5	455
980.5	469
981.5	473
982.5	503
983.5	468
984.5	463
985.5	425
986.5	426
987.5	389
988.5	392
989.5	370
990.5	351
991.5	374
992.5	343
993.5	335
994.5	349
995.5	352
996.5	367
997.5	356
998.5	361
999.5	343
1000.5	374
1001.5	294
1002.5	332
1003.5	343
1004.5	330
1005.5	338
1006.5	379
1007.5	350
1008.5	346
1009.5	330
1010.5	329
1011.5	364
1012.5	335
1013.5	334
1014.5	339
1015.5	359
1016.5	350
1017.5	329
1018.5	338
1019.5	301
1020.5	315
1021.5	350
1022.5	316
1023.5	320
1024.5	332
1025.5	340
1026.5	326
1027.5	328
1028.5	335
1029.5	319
1030.5	331
1031.5	314
1032.5	335
1033.5	303
1034.5	329
1035.5	332
1036.5	311
1037.5	353
1038.5	378
1039.5	340
1040.5	354
1041.5	363
1042.5	331
1043.5	374
1044.5	350
1045.5	377
1046.5	367
1047.5	408
1048.5	371
1049.5	393
1050.5	408
1051.5	405
1052.5	440
1053.5	424
1054.5	420
1055.5	454
1056.5	426
1057.5	414
1058.5	425
1059.5	412
1060.5	407
1061.5	412
1062.5	411
1063.5	353
1064.5	365
1065.5	347
1066.5	335
1067.5	340
1068.5	302
1069.5	292
1070.5	292
1071.5	292
1072.5	289
1073.5	238
1074.5	270
1075.5	290
1076.5	279
1077.5	276
1078.5	289
1079.5	286
1080.5	279
1081.5	256
1082.5	268
1083.5	266
1084.5	289
1085.5	293
1086.5	262
1087.5	251
